date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,kinsa_cases,hospitalization,n_visits,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,recovered,hospitalizedIncrease,deathIncrease,deathCumulative
2020-03-07,202010,OR,41,2608.0,1769.0,4269.0,652.0,409.0,-118.0,7.313056052770133,0.005867259129455205,0.008300068620000147,0.1,4.0,48.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,OR,41,1445.0,2253.0,4546.0,112.0,-126.0,101.0,7.998653688395839,0.005820321056419563,0.008235875716636292,0.5,23.0,260.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,OR,41,-3849.0,2181.0,7729.0,-1217.0,-5089.0,1132.0,6.7062537307562495,0.0054761085208248576,0.007087044101262461,1.6,84.0,1666.0,1750.0,0.0,0.0,0.0,0.0,4.0,4.0
2020-03-28,202013,OR,41,-9149.0,-2787.0,190.0,-3524.0,-8482.0,1908.0,3.857792053540524,0.0051475420095753645,0.005234304097278074,3.8,365.0,7690.0,8055.0,62.0,0.0,0.0,117.0,9.0,13.0
2020-04-04,202014,OR,41,-8958.0,-2805.0,-1229.0,-3812.0,-9025.0,1987.0,1.5431627390476823,0.005006727790468442,0.004539249902234947,4.1,520.0,6842.0,7362.0,270.0,0.0,0.0,122.0,9.0,22.0
2020-04-11,202015,OR,41,-6174.0,-1653.0,3179.0,-3731.0,-9097.0,1851.0,0.44989038179401103,0.004271364646243389,0.003613986674438681,2.9,372.0,9318.0,9690.0,361.0,251.0,0.0,99.0,26.0,48.0
2020-04-18,202016,OR,41,-5349.0,-1727.0,3478.0,-4115.0,-8768.0,1791.0,0.3231200188540677,0.0030353287229714925,0.002643714629341323,3.0,473.0,9886.0,10359.0,310.0,592.0,0.0,111.0,24.0,72.0
2020-04-25,202017,OR,41,-4930.0,-1478.0,2448.0,-3745.0,-8503.0,1789.0,0.3766393374892005,0.0026285320899959315,0.0019973584989190518,2.1,409.0,9385.0,9794.0,236.0,475.0,0.0,87.0,15.0,87.0
2020-05-02,202018,OR,41,-3999.0,-542.0,3111.0,-2794.0,-8172.0,1515.0,0.010546388078559359,0.0007040710955346245,0.00024422817256823263,,382.0,12377.0,12759.0,190.0,433.0,0.0,59.0,22.0,109.0
2020-05-09,202019,OR,41,,,,,,,,,,,525.0,13959.0,14484.0,143.0,307.0,7080.0,67.0,18.0,127.0
2020-03-07,202010,PA,42,4980.0,2387.0,4411.0,990.0,1154.0,-176.0,7.950171541874154,0.03309134149012735,0.03002973533339728,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,PA,42,4279.0,5959.0,9576.0,306.0,-89.0,155.0,7.470972118824372,0.031808367493819815,0.02888311726641532,,43.0,205.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,PA,42,-10161.0,3833.0,4877.0,-5565.0,-10614.0,3869.0,7.035163534102714,0.02944581781769252,0.02426713101992932,,324.0,3561.0,3885.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-03-28,202013,PA,42,-19826.0,-7651.0,314.0,-9745.0,-18478.0,6056.0,4.108709617810431,0.028788684795193538,0.019710172730559517,,2380.0,21488.0,23868.0,0.0,0.0,0.0,0.0,32.0,34.0
2020-04-04,202014,PA,42,-19229.0,-7445.0,825.0,-10250.0,-19365.0,6086.0,2.188180806278513,0.033466846074412485,0.018433693157921927,,7266.0,34759.0,42025.0,0.0,0.0,0.0,0.0,102.0,136.0
2020-04-11,202015,PA,42,-16028.0,-5514.0,3918.0,-10638.0,-20667.0,6142.0,0.9054605960981479,0.03784773289107237,0.017173446273491284,,11638.0,38485.0,50123.0,3526.0,0.0,0.0,2115.0,367.0,503.0
2020-04-18,202016,PA,42,-15974.0,-7189.0,191.0,-10507.0,-19757.0,6210.0,0.4244261572849118,0.03331038583096035,0.015998789926879118,,9414.0,24398.0,33812.0,4657.0,0.0,0.0,1555.5,539.0,1042.0
2020-04-25,202017,PA,42,-13690.0,-5509.0,3726.0,-9507.0,-18459.0,5956.0,0.21729730248827733,0.02317176205526176,0.012265271639280154,,8980.0,29990.0,38970.0,4672.0,0.0,0.0,1970.25,751.0,1793.0
2020-05-02,202018,PA,42,-11726.0,-3537.0,3116.0,-8607.0,-17694.0,5321.0,0.14012147807581027,0.006070657445942986,0.002029823875332955,,8256.0,34185.0,42441.0,4196.0,0.0,0.0,1687.875,902.0,2695.0
2020-05-09,202019,PA,42,,,,,,,,,,,7011.0,34720.0,41731.0,3803.0,0.0,0.0,0.0,1084.0,3779.0
2020-03-07,202010,RI,44,353.0,-40.0,906.0,-10.0,126.0,-19.0,5.018565526440206,0.003489063428982695,0.004075142589408909,,2.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,RI,44,289.0,359.0,1956.0,-242.0,-22.0,46.0,6.05309843218994,0.003004036674281065,0.0037534402231256783,,18.0,168.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,RI,44,-1087.0,176.0,1150.0,-1074.0,-1161.0,505.0,5.132965098826072,0.002691116187376787,0.003149141512148692,,46.0,664.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-28,202013,RI,44,-1724.0,-694.0,1282.0,-1496.0,-1735.0,594.0,2.848731457827624,0.002941452576900209,0.0027661976403574144,,173.0,1679.0,1852.0,18.0,27.0,0.0,0.0,2.0,2.0
2020-04-04,202014,RI,44,-1982.0,-918.0,-92.0,-1745.0,-1939.0,648.0,1.7816873579785124,0.00378633789154176,0.003101181296991788,,567.0,3043.0,3610.0,42.0,100.0,175.0,0.0,15.0,17.0
2020-04-11,202015,RI,44,-1699.0,-658.0,541.0,-1754.0,-2036.0,650.0,1.0330571036397576,0.003676815721125261,0.003598491835695681,,1543.0,10274.0,11817.0,162.0,295.0,245.0,0.0,39.0,56.0
2020-04-18,202016,RI,44,-1700.0,-1016.0,119.0,-1971.0,-2016.0,653.0,0.18342049571476465,0.0035360015020183366,0.0029211460277874107,,2130.0,12477.0,14607.0,225.0,392.0,1068.0,578.0,81.0,137.0
2020-04-25,202017,RI,44,-1450.0,-783.0,574.0,-1799.0,-1913.0,626.0,0.27193422974883225,0.0021591513596395154,0.002749227102686511,,2650.0,15427.0,18077.0,314.0,492.0,2270.0,179.0,78.0,215.0
2020-05-02,202018,RI,44,-1352.0,-676.0,491.0,-1789.0,-1876.0,590.0,0.0924362997894974,0.0003598585599399192,0.0006817729046919847,,2160.0,16877.0,19037.0,378.0,564.0,3219.0,401.0,81.0,296.0
2020-05-09,202019,RI,44,,,,,,,,,,,1700.0,16187.0,17887.0,406.0,572.0,4668.0,241.0,122.0,418.0
2020-03-07,202010,SC,45,3533.0,1676.0,1713.0,1967.0,573.0,-50.0,5.160265142723282,0.012970554182182306,0.01893543079340953,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,SC,45,3323.0,3889.0,5146.0,2146.0,331.0,-173.0,6.036539105486928,0.012845385987420594,0.018075836167905025,,11.0,102.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,SC,45,-3438.0,5385.0,2806.0,-50.0,-4415.0,1344.0,6.302359683021607,0.012172606940576395,0.013124866264784658,,139.0,1145.0,1284.0,0.0,0.0,0.0,0.0,3.0,3.0
2020-03-28,202013,SC,45,-9561.0,-898.0,-377.0,-3936.0,-8729.0,2301.0,3.358868257223475,0.012250837062302473,0.00921500195530108,,387.0,1153.0,1540.0,0.0,0.0,0.0,129.0,12.0,15.0
2020-04-04,202014,SC,45,-8828.0,-188.0,-1545.0,-5158.0,-10513.0,2437.0,1.438186796600058,0.011265137528553992,0.007351932058821358,,1378.0,13989.0,15367.0,0.0,0.0,0.0,767.0,25.0,40.0
2020-04-11,202015,SC,45,-7778.0,-921.0,-2201.0,-6364.0,-12351.0,2629.0,0.7637307329600448,0.010263791970460305,0.0060415114108419606,,1290.0,10489.0,11779.0,0.0,0.0,0.0,255.0,40.0,80.0
2020-04-18,202016,SC,45,-6241.0,-2072.0,-2664.0,-5793.0,-11645.0,2473.0,0.24319710639952305,0.00741621553963138,0.004982697430070317,,1039.0,7701.0,8740.0,0.0,0.0,2633.0,280.0,39.0,119.0
2020-04-25,202017,SC,45,-5466.0,-1272.0,-2313.0,-4800.0,-10741.0,2531.0,0.06326335736537975,0.004693807303564164,0.0039947169978381035,,1007.0,9174.0,10181.0,0.0,0.0,20411.0,168.0,47.0,166.0
2020-05-02,202018,SC,45,-3335.0,539.0,580.0,-3184.0,-9910.0,2000.0,0.0599718976659824,0.001721062677973527,0.0009606800020659784,,1236.0,11366.0,12602.0,0.0,0.0,23980.0,166.0,101.0,267.0
2020-05-09,202019,SC,45,,,,,,,,,,,1042.0,22551.0,23387.0,0.0,0.0,26434.0,142.0,63.0,330.0
2020-03-07,202010,SD,46,1374.0,845.0,697.0,235.0,401.0,-61.0,6.3909518600307695,0.00378633789154176,0.003230304953183452,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,SD,46,265.0,1756.0,583.0,67.0,-247.0,29.0,4.937521283158604,0.0036455236724348334,0.003236945598359023,,9.0,177.0,186.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-03-21,202012,SD,46,-2459.0,1011.0,136.0,-284.0,-3536.0,451.0,5.139128673648418,0.003363895234220984,0.002585424521689085,,5.0,509.0,514.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-03-28,202013,SD,46,-5036.0,-529.0,434.0,-594.0,-5198.0,591.0,2.92044833965294,0.002675470163031573,0.0021036088217281914,,54.0,1901.0,1955.0,0.0,0.0,63.0,0.0,0.0,1.0
2020-04-04,202014,SD,46,-5591.0,-1117.0,835.0,-881.0,-6374.0,646.0,0.8628795834962735,0.0020496291892230178,0.0015686679603627268,,144.0,2420.0,2564.0,0.0,0.0,360.0,19.0,1.0,2.0
2020-04-11,202015,SD,46,-2351.0,-105.0,1122.0,-996.0,-7086.0,639.0,0.10344263812394368,0.0015802484588666019,0.0013753514008072074,,414.0,2366.0,2780.0,0.0,0.0,946.0,14.0,4.0,6.0
2020-04-18,202016,SD,46,-2360.0,-263.0,169.0,-884.0,-6815.0,675.0,0.0013284990694637947,0.0011578058015458276,0.0010684060238030238,,916.0,2740.0,3656.0,0.0,0.0,2376.0,35.0,1.0,7.0
2020-04-25,202017,SD,46,-1663.0,-61.0,1612.0,-654.0,-6262.0,601.0,-0.00022607581000136777,0.001032637606784116,0.0007216167757454125,,605.0,3331.0,3936.0,0.0,0.0,6593.0,60.0,3.0,10.0
2020-05-02,202018,SD,46,-1041.0,134.0,2390.0,-351.0,-6032.0,478.0,-0.0001937792657154581,0.0003598585599399192,0.00011584236584052119,,441.0,2054.0,2495.0,0.0,0.0,10475.0,59.0,11.0,21.0
2020-05-09,202019,SD,46,,,,,,,,,,,805.0,4056.0,4861.0,0.0,0.0,13723.0,66.0,13.0,34.0
2020-03-07,202010,TN,47,8971.0,6233.0,3964.0,2046.0,1010.0,-255.0,6.584061205895712,0.026410489094721032,0.024157929299264358,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,TN,47,5844.0,10297.0,4396.0,1813.0,519.0,31.0,6.844895207577889,0.02445473605156929,0.023490913383851432,0.7,31.0,130.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,TN,47,-5715.0,11981.0,937.0,-771.0,-8650.0,2109.0,6.329916680886197,0.024423444002878863,0.020462041334326973,2.6,339.0,3142.0,3481.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-03-28,202013,TN,47,-15620.0,307.0,1256.0,-4336.0,-18144.0,3491.0,2.8757885389379503,0.022514629032762773,0.016876830788982434,8.4,1002.0,13693.0,14695.0,0.0,0.0,0.0,118.0,6.0,7.0
2020-04-04,202014,TN,47,-16046.0,1637.0,509.0,-5703.0,-21229.0,3682.0,1.2318394587897357,0.022248646618894138,0.013828774653395215,9.1,1948.0,21105.0,23053.0,0.0,0.0,1142.0,193.0,43.0,50.0
2020-04-11,202015,TN,47,-11194.0,-763.0,506.0,-6995.0,-24563.0,3665.0,0.7378847460790081,0.019103795725506148,0.010898036582576423,5.2,1793.0,23644.0,25437.0,0.0,0.0,5161.0,245.0,56.0,106.0
2020-04-18,202016,TN,47,-8651.0,-2633.0,-1496.0,-6292.0,-22468.0,3525.0,0.10650078577203548,0.014926307225334041,0.00935519335345203,4.3,1648.0,22110.0,23758.0,0.0,0.0,16377.0,163.0,36.0,142.0
2020-04-25,202017,TN,47,-6963.0,-1450.0,-792.0,-5642.0,-20850.0,3532.0,0.07857171204301988,0.007760428075226085,0.005831962163079489,4.5,2427.0,48393.0,50820.0,0.0,0.0,27789.0,102.0,35.0,177.0
2020-05-02,202018,TN,47,-3171.0,631.0,850.0,-3498.0,-19019.0,2846.0,0.050707008527667706,0.0015802484588666019,0.0009451851633229787,,3472.0,51398.0,54870.0,0.0,0.0,35910.0,304.0,32.0,209.0
2020-05-09,202019,TN,47,,,,,,,,,,,2107.0,54365.0,56472.0,0.0,0.0,45978.0,194.0,33.0,242.0
2020-03-07,202010,TX,48,17322.0,10038.0,5534.0,6589.0,2701.0,-792.0,7.700242287989675,0.07549206746565698,0.08220749802625267,,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,TX,48,16813.0,21052.0,8908.0,8073.0,-9595.0,571.0,7.177451434574713,0.07226898645054293,0.0736137653195995,,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,TX,48,-12802.0,17496.0,-2700.0,-1314.0,-23592.0,5128.0,6.548269468228079,0.06597928466376693,0.06487172487069189,,253.0,6218.0,6471.0,0.0,0.0,0.0,0.0,5.0,5.0
2020-03-28,202013,TX,48,-37419.0,-8102.0,-3950.0,-12105.0,-35539.0,7796.0,3.974078892756238,0.05954876865788403,0.04944329257944795,,1748.0,16990.0,18738.0,0.0,0.0,0.0,0.0,25.0,30.0
2020-04-04,202014,TX,48,-43855.0,-16405.0,-10371.0,-17748.0,-42736.0,8918.0,2.0431605819456093,0.055981475107175264,0.04056474997970914,,4058.0,34433.0,38491.0,0.0,0.0,228.0,196.0,86.0,116.0
2020-04-11,202015,TX,48,-28988.0,-10884.0,-9406.0,-20953.0,-47224.0,9000.0,0.8660160945852249,0.052414181556466495,0.033626013620701105,,6451.0,50331.0,56782.0,0.0,0.0,4236.0,1416.0,150.0,266.0
2020-04-18,202016,TX,48,-21871.0,-10745.0,-9075.0,-19670.0,-43148.0,8555.0,0.5668440487131956,0.04357417780142065,0.028404990813774175,,5699.0,50007.0,55706.0,0.0,0.0,22686.0,613.0,210.0,476.0
2020-04-25,202017,TX,48,-18296.0,-7249.0,-2236.0,-16754.0,-40429.0,8075.0,0.1365859151032566,0.029179835403823882,0.02143821617513595,,5513.0,81064.0,86577.0,0.0,0.0,52034.0,1290.5,162.0,638.0
2020-05-02,202018,TX,48,-13248.0,-2709.0,1598.0,-13155.0,-38183.0,6836.0,0.0007166908924228676,0.0071658791501079564,0.0042278774284470475,,6749.0,111083.0,117832.0,0.0,0.0,88592.0,1079.75,225.0,863.0
2020-05-09,202019,TX,48,,,,,,,,,,,7338.0,101308.0,108646.0,0.0,0.0,123825.0,0.0,203.0,1066.0
2020-03-07,202010,UT,49,2275.0,2827.0,1818.0,753.0,250.0,-54.0,5.862401278993772,0.0009856995337484745,0.004333389901792236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,UT,49,2061.0,4747.0,1981.0,620.0,-29.0,33.0,5.953292059934733,0.0007510091685702662,0.0043983206546200455,0.2,5.0,131.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,UT,49,-1962.0,3046.0,2129.0,-463.0,-3872.0,695.0,5.850072002830888,0.0007040710955346245,0.003637597857285157,1.0,130.0,2293.0,2423.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-28,202013,UT,49,-4917.0,-141.0,1068.0,-1604.0,-5308.0,946.0,3.0886390630388774,0.0006884250711894107,0.003081259361465075,2.1,466.0,8286.0,8752.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-04-04,202014,UT,49,-5435.0,-755.0,1535.0,-1880.0,-6196.0,1027.0,0.8340672888670568,0.0007040710955346245,0.002479912048343897,2.4,826.0,15905.0,16731.0,0.0,0.0,0.0,117.0,7.0,8.0
2020-04-11,202015,UT,49,-3186.0,-794.0,1800.0,-2128.0,-6623.0,1034.0,0.3346115113866051,0.0005945489251181274,0.0020814733378096205,3.0,778.0,13725.0,14503.0,0.0,0.0,0.0,73.0,10.0,18.0
2020-04-18,202016,UT,49,-2893.0,-1276.0,948.0,-2216.0,-6140.0,1020.0,0.08984210415474321,0.00028162843821384983,0.0017509167779589606,3.6,725.0,16673.0,17398.0,0.0,0.0,2019.0,61.0,7.0,25.0
2020-04-25,202017,UT,49,-2209.0,-859.0,2907.0,-1398.0,-5877.0,932.0,0.14246145774510835,0.00028162843821384983,0.0011576858089412598,4.9,1017.0,29245.0,30262.0,0.0,0.0,7014.0,78.0,16.0,41.0
2020-05-02,202018,UT,49,-1680.0,-435.0,3577.0,-968.0,-5623.0,732.0,0.0,-1.564602434521388e-05,0.00015937548421371072,,1033.0,26565.0,27598.0,0.0,0.0,12889.0,89.0,8.0,49.0
2020-05-09,202019,UT,49,,,,,,,,,,,1122.0,24368.0,25490.0,0.0,0.0,17786.0,80.0,17.0,66.0
2020-03-07,202010,VT,50,979.0,617.0,178.0,256.0,-51.0,16.0,8.232103540159455,0.0005476108520824859,0.001303780002803828,,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,VT,50,411.0,1117.0,257.0,-87.0,41.0,66.0,10.448574994559571,0.0007197171198798384,0.0011805591423237833,,4.0,211.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,VT,50,-2539.0,460.0,50.0,-1039.0,-2253.0,464.0,8.1204151142522,0.0006414869981537691,0.0008817301094230756,,25.0,552.0,577.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-03-28,202013,VT,50,-4545.0,-1905.0,18.0,-1499.0,-4294.0,618.0,3.9532233900391063,0.0004850267547016303,0.0006448804314943665,,182.0,1384.0,1566.0,0.0,0.0,0.0,18.0,10.0,12.0
2020-04-04,202014,VT,50,-4966.0,-2615.0,-427.0,-1612.0,-4972.0,641.0,2.488512642326586,0.0005632568764276997,0.0006987434423628893,,250.0,3220.0,3470.0,0.0,0.0,75.0,27.0,8.0,20.0
2020-04-11,202015,VT,50,-2478.0,-1372.0,-136.0,-1833.0,-5045.0,576.0,1.2413895822686376,0.000516318803392058,0.0006197935497199861,,250.0,3164.0,3414.0,0.0,0.0,105.0,5.0,5.0,25.0
2020-04-18,202016,VT,50,-2101.0,-1595.0,-99.0,-2203.0,-4978.0,647.0,0.03589256979607318,0.0004067966329755608,0.0004796021515690369,,92.0,3216.0,3308.0,0.0,0.0,105.0,0.0,13.0,38.0
2020-04-25,202017,VT,50,-1756.0,-1193.0,420.0,-2007.0,-4692.0,661.0,0.04846590737589958,0.00012516819476171104,0.00033941075341808763,,40.0,2076.0,2116.0,0.0,0.0,30.0,0.0,8.0,46.0
2020-05-02,202018,VT,50,-1662.0,-993.0,328.0,-1949.0,-4481.0,610.0,0.05223407242625786,1.564602434521388e-05,2.8776129094142213e-05,,43.0,1866.0,1909.0,0.0,0.0,0.0,0.0,5.0,51.0
2020-05-09,202019,VT,50,,,,,,,,,,,35.0,2901.0,2936.0,0.0,6.0,2905.0,0.0,2.0,53.0
2020-03-07,202010,VA,51,9875.0,5991.0,2791.0,2014.0,1471.0,-234.0,5.700153873012653,0.014378696373251556,0.024847818548059827,,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,VA,51,7784.0,11629.0,5350.0,1725.0,-238.0,54.0,5.41057175302907,0.01415965203241856,0.023583144566845474,,30.0,86.0,116.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-03-21,202012,VA,51,-12522.0,8095.0,2532.0,-3107.0,-16994.0,3472.0,5.097901117918238,0.014300466251525487,0.01773421186609508,,122.0,2521.0,2643.0,0.0,0.0,0.0,25.0,2.0,3.0
2020-03-28,202013,VA,51,-26700.0,-6076.0,531.0,-8287.0,-27118.0,4948.0,2.277581818941926,0.0131895985230153,0.012348648628706773,,587.0,5789.0,6376.0,0.0,0.0,0.0,74.0,10.0,13.0
2020-04-04,202014,VA,51,-27935.0,-7090.0,-81.0,-9871.0,-30428.0,5076.0,0.9461030840354392,0.013377350815157866,0.01042876432350272,,1668.0,10718.0,12386.0,0.0,0.0,0.0,291.0,39.0,52.0
2020-04-11,202015,VA,51,-17949.0,-5630.0,973.0,-10337.0,-33652.0,5134.0,0.3479154528330293,0.013252182620396156,0.00902758819145718,,2670.0,13777.0,16447.0,855.0,1352.0,0.0,382.0,78.0,130.0
2020-04-18,202016,VA,51,-16353.0,-6612.0,-594.0,-10797.0,-32712.0,5127.0,0.0015822638036508967,0.011765810307600835,0.00797984195264482,,2976.0,10956.0,13932.0,1798.0,2909.0,4762.0,1296.0,128.0,258.0
2020-04-25,202017,VA,51,-14681.0,-5238.0,33.0,-9681.0,-31327.0,5035.0,0.043041663945393716,0.009012110022843195,0.007317990983479551,,4313.0,16398.0,20711.0,1655.0,2742.0,10462.0,646.0,179.0,437.0
2020-05-02,202018,VA,51,-12406.0,-2946.0,351.0,-7982.0,-30342.0,4589.0,0.14130487535586994,0.002597240041305504,0.0015413675301964894,,5365.0,29263.0,33798.0,1476.0,2652.0,14226.0,1796.0,180.0,617.0
2020-05-09,202019,VA,51,,,,,,,,,,,5465.0,29588.0,35053.0,1363.0,2571.0,19224.0,979.0,210.0,827.0
2020-03-07,202010,WA,53,2362.0,2223.0,4040.0,1083.0,203.0,-58.0,7.246616314738772,0.008527083268141564,0.013473869061234128,,164.0,1723.0,1887.0,0.0,0.0,0.0,0.0,15.0,15.0
2020-03-14,202011,WA,53,892.0,2899.0,4792.0,-49.0,-635.0,295.0,7.281707912806866,0.008354977000344209,0.012540489489334386,,624.0,15037.0,15661.0,0.0,0.0,0.0,0.0,23.0,38.0
2020-03-21,202012,WA,53,-5020.0,2544.0,10360.0,-2176.0,-5890.0,1548.0,6.0607421265821655,0.008448853146415494,0.011599731422795122,,1236.0,25153.0,26389.0,0.0,0.0,0.0,0.0,55.0,93.0
2020-03-28,202013,WA,53,-9858.0,-2841.0,-406.0,-5916.0,-10005.0,2580.0,3.5563334524097616,0.00754138373439309,0.009662138730456212,,2695.0,26266.0,28961.0,0.0,0.0,0.0,0.0,94.0,187.0
2020-04-04,202014,WA,53,-10010.0,-3220.0,-1074.0,-6936.0,-11428.0,2699.0,1.3865632378001922,0.007869950245642581,0.008592994857189236,,3055.0,25327.0,28382.0,0.0,174.0,0.0,574.0,127.0,314.0
2020-04-11,202015,WA,53,-7067.0,-1793.0,3785.0,-6112.0,-11502.0,2566.0,0.4662999070910821,0.007040710955346245,0.0073681647470283124,,2370.0,24707.0,27077.0,0.0,1318.0,0.0,362.0,180.0,494.0
2020-04-18,202016,WA,53,-6188.0,-1901.0,3726.0,-5529.0,-10666.0,2536.0,0.31200370657117354,0.005632568764276997,0.005949280227847914,,1725.0,22573.0,24298.0,0.0,1195.0,0.0,337.0,118.0,612.0
2020-04-25,202017,WA,53,-5583.0,-1492.0,2149.0,-5401.0,-10270.0,2496.0,0.2410846100697588,0.0038645680132678283,0.004048580008706624,,1634.0,21110.0,22744.0,0.0,1126.0,0.0,286.5,124.0,736.0
2020-05-02,202018,WA,53,-4694.0,-669.0,3309.0,-4588.0,-9793.0,2115.0,0.0,0.0005632568764276997,0.0005533870979642733,,1116.0,22168.0,23284.0,0.0,956.0,0.0,284.75,93.0,829.0
2020-05-09,202019,WA,53,,,,,,,,,,,1751.0,35360.0,37111.0,0.0,829.0,0.0,0.0,-8.0,821.0
2020-03-07,202010,WV,54,4001.0,1528.0,375.0,468.0,682.0,-52.0,7.8963263248559725,0.0062897017867759785,0.005978794206406009,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,WV,54,3305.0,2936.0,493.0,469.0,222.0,-3.0,7.1261105778703255,0.006195825640704696,0.006020113776387342,,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,WV,54,-3676.0,2771.0,-358.0,-381.0,-4880.0,659.0,5.811424074742428,0.005632568764276997,0.004716333773583514,,11.0,304.0,315.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-28,202013,WV,54,-10206.0,-3680.0,-366.0,-1845.0,-10259.0,1077.0,2.291324088857089,0.004302656694933817,0.0033077791468984503,,85.0,2001.0,2086.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-04,202014,WV,54,-8935.0,-2606.0,-236.0,-2006.0,-11232.0,1093.0,0.7690667005611967,0.003739399818506117,0.002511639575293849,,186.0,5073.0,5259.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-04-11,202015,WV,54,-4762.0,-1248.0,-659.0,-2469.0,-12223.0,1072.0,0.10373129315227687,0.0027849923334480704,0.00211246301529562,,295.0,7471.0,7766.0,44.0,60.0,126.0,0.0,3.0,5.0
2020-04-18,202016,WV,54,-4054.0,-1787.0,-1076.0,-2127.0,-11340.0,1078.0,0.00010393221030794748,0.00189316894577088,0.0018291288211379113,,208.0,3780.0,3988.0,170.0,261.0,1227.0,164.0,11.0,16.0
2020-04-25,202017,WV,54,-3359.0,-1259.0,-472.0,-1839.0,-10873.0,1092.0,0.06777778118585194,0.0010952217041649717,0.001295663658700352,,235.0,13291.0,13526.0,157.0,273.0,2473.0,0.0,16.0,32.0
2020-05-02,202018,WV,54,-2577.0,-605.0,-670.0,-1217.0,-10228.0,936.0,0.1453837161181706,0.00014081421910692492,0.00011731806476842595,,149.0,16031.0,16180.0,129.0,244.0,3567.0,0.0,16.0,48.0
2020-05-09,202019,WV,54,,,,,,,,,,,166.0,11685.0,11851.0,84.0,155.0,4806.0,0.0,4.0,52.0
2020-03-07,202010,WI,55,4275.0,2720.0,3190.0,802.0,1304.0,-154.0,9.32712817740289,0.009622304972306536,0.010810970345830043,,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,WI,55,3049.0,5561.0,2014.0,506.0,613.0,169.0,8.21780748934963,0.00919986231498576,0.010075334430269535,,18.0,138.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,WI,55,-12604.0,4115.0,881.0,-1950.0,-8087.0,2795.0,8.248601751767477,0.008761773633319772,0.008231448619852578,,262.0,4459.0,4721.0,0.0,0.0,0.0,0.0,4.0,4.0
2020-03-28,202013,WI,55,-23191.0,-7942.0,1758.0,-4465.0,-16219.0,4306.0,5.136419931321067,0.007979472416059077,0.005456396785927736,,708.0,10604.0,11312.0,0.0,0.0,0.0,0.0,13.0,17.0
2020-04-04,202014,WI,55,-22332.0,-7688.0,3746.0,-4099.0,-17688.0,4349.0,1.4795270951157191,0.008417561097725066,0.004491289687078043,,1123.0,9321.0,10335.0,0.0,0.0,0.0,588.0,37.0,54.0
2020-04-11,202015,WI,55,-13400.0,-3666.0,5756.0,-4143.0,-18746.0,4352.0,0.3738346769594533,0.00774478205088087,0.004114248610998385,,1101.0,10821.0,11922.0,0.0,369.0,0.0,362.0,83.0,137.0
